reef_name,event_year,event_type,recent_max_dhw,recent_max_wind,baseline_year,nadir_year,nadir_event_interval,baseline_hc,nadir_hc,loss_abs,positive_loss,rel_loss,rel_loss_clipped,yrs_since_last_dist,baseline_algae,baseline_macroalgae,baseline_juveniles,baseline_herbivores,cumulative_dhw_3yr,cumulative_wind_3yr,heatwave_years_3yr,storm_years_3yr,concurrent_years_3yr,max_consecutive_heatwave_3yr,max_consecutive_storm_3yr,cumulative_dhw_5yr,cumulative_wind_5yr,heatwave_years_5yr,storm_years_5yr,concurrent_years_5yr,max_consecutive_heatwave_5yr,max_consecutive_storm_5yr,cumulative_dhw_7yr,cumulative_wind_7yr,heatwave_years_7yr,storm_years_7yr,concurrent_years_7yr,max_consecutive_heatwave_7yr,max_consecutive_storm_7yr,cumulative_dhw_8yr,cumulative_wind_8yr,heatwave_years_8yr,storm_years_8yr,concurrent_years_8yr,max_consecutive_heatwave_8yr,max_consecutive_storm_8yr
Moore_Reef,1991,Storm_Only,0.0,21.26643391905947,1990,1994,3,20.83598673623655,11.674692249518188,9.161294486718361,9.161294486718361,0.43968613546800034,0.43968613546800034,1,,,,,1.1,22.481028,0,1,0,0,1,1.1,47.073802699882016,0,2,0,0,1,1.1,47.073802699882016,0,2,0,0,1,1.1,47.073802699882016,0,2,0,0,1
Moore_Reef,2010,Storm_Only,1.22,18.51984,2008,2012,2,26.35041071192442,18.63093681088769,7.719473901036732,7.719473901036732,0.2929545951078257,0.2929545951078257,4,49.64242311938945,4.981534795220677,5.168140622589725,37.38638003880328,2.32,0.0,0,0,0,0,0,3.7199999999999998,26.170760163037063,0,1,0,0,1,5.369999999999999,26.170760163037063,0,1,0,0,1,7.24,26.170760163037063,0,1,0,0,1
Moore_Reef,2011,Storm_Only,1.7,23.242731572016485,2010,2012,1,31.645494528861622,18.63093681088769,13.014557717973933,13.014557717973933,0.4112609997642563,0.4112609997642563,1,47.47436252054992,8.040502049482454,6.473774420069473,30.320716745733243,3.54,18.51984,0,1,0,0,1,4.3,44.69060016303706,0,2,0,0,1,6.589999999999999,44.69060016303706,0,2,0,0,1,6.59,44.69060016303706,0,2,0,0,1
Moore_Reef,2017,Heatwave_Only,10.7,0.0,2016,2018,1,28.63381377128944,11.772605094064188,16.86120867722525,16.86120867722525,0.5888565460368975,0.5888565460368975,6,41.93752722519712,6.105009886904184,18.91830945922026,36.93438329744748,4.87,0.0,0,0,0,0,0,8.129999999999999,0.0,0,0,0,0,0,11.049999999999999,44.372606275965325,0,2,0,0,2,13.370000000000001,44.372606275965325,0,2,0,0,2
Moore_Reef,2020,Heatwave_Only,5.6000000000000005,0.0,2018,2020,0,11.772605094064188,14.956806731098016,-3.184201637033828,0.0,-0.27047553295058885,-0.27047553295058885,3,73.16153290931337,9.739720959965757,5.730585615813202,38.50683184239324,11.57,0.0,1,0,0,1,0,16.44,0.0,1,0,0,1,0,19.229999999999997,0.0,1,0,0,1,0,19.7,0.0,1,0,0,1,0
Myrmidon_Reef,2000,Storm_Only,0.0,20.948618644133813,1999,2003,3,38.54377220177692,23.323470632064467,15.22030156971245,15.22030156971245,0.3948835492809076,0.3948835492809076,11,30.76560492699645,2.019823222879285,,36.96904795496065,1.58,0.0,0,0,0,0,0,3.5,0.0,0,0,0,0,0,5.67,0.0,0,0,0,0,0,5.82,0.0,0,0,0,0,0
Myrmidon_Reef,2004,Heatwave_Only,4.03,0.0,2003,2007,3,23.323470632064467,24.116188653212305,-0.792718021147838,0.0,-0.03398799576843555,-0.03398799576843555,4,67.2363022995751,5.203970433760922,,56.53963092470189,6.68,0.0,0,0,0,0,0,7.61,21.22776573664167,0,1,0,0,1,8.26,21.22776573664167,0,1,0,0,1,8.98,21.22776573664167,0,1,0,0,1
Myrmidon_Reef,2006,Storm_Only,0.95,22.87766139079113,2005,2007,1,29.2718330714089,24.116188653212305,5.155644418196594,5.155644418196594,0.17612987904171745,0.17612987904171745,2,59.29442897268883,1.1636661634745258,,60.63868375199029,5.7700000000000005,0.0,1,0,0,1,0,12.16,0.0,1,0,0,1,0,13.09,21.22776573664167,1,1,0,1,1,13.74,21.22776573664167,1,1,0,1,1
Myrmidon_Reef,2011,Storm_Only,2.2,24.724397130988542,2009,2011,0,28.47552558877029,19.65680965325989,8.818715935510397,8.818715935510397,0.3096945799303588,0.3096945799303588,5,57.66356463555372,2.3447062343450105,16.41675084327115,54.4825800079444,4.550000000000001,0.0,0,0,0,0,0,5.5,23.78027582505933,0,1,0,0,1,10.98,23.78027582505933,1,1,0,1,1,11.27,23.78027582505933,1,1,0,1,1
Myrmidon_Reef,2016,Heatwave_Only,7.24,0.0,2015,2017,1,23.031454911907243,24.706993005882914,-1.6755380939756712,0.0,-0.0727499891076972,-0.0727499891076972,5,65.74076692962197,2.043163871295887,23.83423872878893,44.14413922590956,4.59,0.0,0,0,0,0,0,7.9,27.18399846726588,0,1,0,0,1,12.16,27.18399846726588,0,1,0,0,1,12.45,27.18399846726588,0,1,0,0,1
Myrmidon_Reef,2017,Heatwave_Only,7.46,0.0,2015,2017,0,23.031454911907243,24.706993005882914,-1.6755380939756712,0.0,-0.0727499891076972,-0.0727499891076972,1,65.74076692962197,2.043163871295887,23.83423872878893,44.14413922590956,10.690000000000001,0.0,1,0,0,1,0,12.940000000000001,0.0,1,0,0,1,0,16.41,27.18399846726588,1,1,0,1,1,19.400000000000002,27.18399846726588,1,1,0,1,1
Myrmidon_Reef,2020,Concurrent,8.3,22.69490006038999,2019,2020,0,28.26376745530592,33.97855595306031,-5.7147884977543875,0.0,-0.20219485978970428,-0.20219485978970428,3,59.99510861797195,3.567282262925408,17.863995526981448,80.33818832899568,7.92,0.0,1,0,0,1,0,18.610000000000003,0.0,2,0,0,2,0,19.75,0.0,2,0,0,2,0,20.86,0.0,2,0,0,2,0
Myrmidon_Reef,2022,Heatwave_Only,6.3,0.0,2021,2024,2,35.09108567472428,34.836646340761845,0.2544393339624378,0.2544393339624378,0.00725082536120299,0.00725082536120299,2,53.67113422258998,4.868103451098356,24.08108723816071,78.70379524540289,8.450000000000001,25.044104949737143,1,1,1,1,1,16.369999999999997,25.044104949737143,2,1,1,1,1,27.060000000000002,25.044104949737143,3,1,1,2,1,27.060000000000002,25.044104949737143,3,1,1,2,1
Myrmidon_Reef,2024,Concurrent,8.73,21.17579274229148,2023,2024,0,39.08073863596194,34.836646340761845,4.2440922952000975,4.2440922952000975,0.10859805733801306,0.10859805733801306,2,46.54044139977034,5.917032456718553,16.140040038281573,66.45114181240166,8.05,0.0,1,0,0,1,0,16.35,25.044104949737143,2,1,1,1,1,24.27,25.044104949737143,3,1,1,1,1,31.51,25.044104949737143,4,1,1,2,1
Myrmidon_Reef,2025,Heatwave_Only,7.18,0.0,2024,2025,0,34.836646340761845,39.29424518494229,-4.4575988441804455,0.0,-0.1279571747687054,-0.1279571747687054,1,50.2759569253418,4.459797015490208,14.468860730189396,70.29089951969121,16.630000000000003,0.0,2,0,0,1,0,25.080000000000002,25.044104949737143,3,1,1,1,1,25.540000000000003,25.044104949737143,3,1,1,1,1,33.0,25.044104949737143,4,1,1,1,1
North_Direction_Island,2014,Storm_Only,0.0,41.000868,2013,2017,3,35.26129004495794,4.628370176594759,30.63291986836318,30.63291986836318,0.8687407587557457,0.8687407587557457,10,55.52162407455541,3.419769206015554,14.59367316715282,34.69525342021117,3.68,0.0,0,0,0,0,0,7.68,0.0,0,0,0,0,0,9.63,0.0,0,0,0,0,0,9.63,0.0,0,0,0,0,0
North_Direction_Island,2015,Storm_Only,1.82,29.117304,2013,2017,2,35.26129004495794,4.628370176594759,30.63291986836318,30.63291986836318,0.8687407587557457,0.8687407587557457,1,55.52162407455541,3.419769206015554,14.59367316715282,34.69525342021117,1.48,41.000868,0,1,0,0,1,5.970000000000001,41.000868,0,1,0,0,1,8.5,41.000868,0,1,0,0,1,9.63,41.000868,0,1,0,0,1
North_Direction_Island,2016,Heatwave_Only,8.94,0.0,2015,2017,1,8.701848052216835,4.628370176594759,4.073477875622077,4.073477875622077,0.4681164105806628,0.4681164105806628,1,81.95539570057385,1.6653991772869854,4.290355434026616,30.055487449382543,3.3,70.118172,0,2,0,0,2,5.5,70.118172,0,2,0,0,2,9.5,70.118172,0,2,0,0,2,10.32,70.118172,0,2,0,0,2
North_Direction_Island,2017,Heatwave_Only,8.74,0.0,2015,2017,0,8.701848052216835,4.628370176594759,4.073477875622077,4.073477875622077,0.4681164105806628,0.4681164105806628,1,81.95539570057385,1.6653991772869854,4.290355434026616,30.055487449382543,10.76,70.118172,1,2,0,1,2,12.239999999999998,70.118172,1,2,0,1,2,16.73,70.118172,1,2,0,1,2,18.44,70.118172,1,2,0,1,2
North_Direction_Island,2020,Heatwave_Only,6.57,0.0,2019,2021,1,5.061994263501633,9.94392595282751,-4.881931689325876,0.0,-0.9644285305745884,-0.9644285305745884,3,74.75894165144949,4.742738534680511,10.753910558838092,24.27419448801354,9.4,0.0,1,0,0,1,0,20.16,29.117304,2,1,0,2,1,21.639999999999997,70.118172,2,2,0,2,2,21.64,70.118172,2,2,0,2,2
North_Direction_Island,2022,Heatwave_Only,4.36,0.0,2021,2023,1,9.94392595282751,11.630218289505482,-1.6862923366779725,0.0,-0.1695801381343234,-0.1695801381343234,2,67.92572974177702,5.89206483832576,9.703291353143104,22.56253111125638,10.99,0.0,1,0,0,1,0,19.92,0.0,2,0,0,1,0,30.68,29.117304,3,1,0,2,1,30.68,70.118172,3,2,0,2,2
North_Direction_Island,2024,Heatwave_Only,6.23,0.0,2023,2025,1,11.630218289505482,12.594801776024674,-0.9645834865191922,0.0,-0.08293769407488967,-0.08293769407488967,2,70.22378461127529,5.089774647382763,12.09144108086023,26.98429740695929,9.84,0.0,1,0,0,1,0,16.880000000000003,0.0,2,0,0,1,0,25.810000000000002,0.0,3,0,0,1,0,34.75,0.0,4,0,0,2,0
North_Direction_Island,2025,Heatwave_Only,6.8,0.0,2024,2025,0,17.48752013339973,12.594801776024674,4.892718357375056,4.892718357375056,0.2797834295573084,0.2797834295573084,1,61.61438567019692,2.652774243351008,12.529365228226656,23.42057635151533,12.120000000000001,0.0,2,0,0,1,0,22.64,0.0,3,0,0,1,0,23.3,0.0,3,0,0,1,0,32.04,0.0,4,0,0,1,0
North_Island,2014,Heatwave_Only,5.42,0.0,2012,2014,0,13.00648132763686,34.90716860162028,-21.900687273983415,0.0,-1.6838287560101035,-1.0,8,90.02675605298549,5.146733211390259,24.690836645612325,42.3744816119275,0.92,0.0,0,0,0,0,0,1.38,0.0,0,0,0,0,0,2.04,0.0,0,0,0,0,0,6.73,0.0,1,0,0,1,0
North_Island,2020,Heatwave_Only,7.42,0.0,2018,2020,0,49.2702667906601,36.81985188724767,12.45041490341243,12.45041490341243,0.2526963159406433,0.2526963159406433,6,48.95131137842945,3.2042680790898523,36.96989021645325,56.65804188924975,4.990000000000001,0.0,0,0,0,0,0,6.03,0.0,0,0,0,0,0,11.6,0.0,1,0,0,1,0,11.91,0.0,1,0,0,1,0
One_Tree_Island,1994,Storm_Only,0.0,22.131278785282017,1993,1994,0,3.8395161091852335,5.787742782095172,-1.948226672909939,0.0,-0.5074146370291863,-0.5074146370291863,2,91.7830736239468,1.7065041202947009,,,3.42,18.51984,0,1,0,0,1,3.58,18.51984,0,1,0,0,1,3.58,18.51984,0,1,0,0,1,3.58,18.51984,0,1,0,0,1
One_Tree_Island,1998,Heatwave_Only,4.6000000000000005,0.0,1997,1998,0,28.60036451518047,41.271168759270246,-12.670804244089776,0.0,-0.443029466892437,-0.443029466892437,4,61.50419637728908,6.681663182530116,,14.38078320215384,1.47,0.0,0,0,0,0,0,1.47,23.299474778400004,0,1,0,0,1,4.890000000000001,41.8193147784,0,2,0,0,1,5.05,41.8193147784,0,2,0,0,1
One_Tree_Island,2002,Heatwave_Only,5.38,0.0,2001,2005,3,66.81685862693304,65.26298705789986,1.553871569033177,1.553871569033177,0.023255681290093318,0.023255681290093318,4,29.375697502989368,0.6379602135627319,,22.53729953532867,0.0,0.0,0,0,0,0,0,4.750000000000001,0.0,1,0,0,1,0,6.07,0.0,1,0,0,1,0,6.07,23.299474778400004,1,1,0,1,1
One_Tree_Island,2020,Heatwave_Only,5.34,0.0,2019,2023,3,58.13441205739839,61.344208088898135,-3.2097960314997422,0.0,-0.05521335673491605,-0.05521335673491605,18,40.66510925159499,0.3180662000114013,39.633705180092974,82.77920129533437,2.99,0.0,0,0,0,0,0,4.36,0.0,0,0,0,0,0,4.36,0.0,0,0,0,0,0,4.36,0.0,0,0,0,0,0
One_Tree_Island,2024,Heatwave_Only,11.53,0.0,2023,2025,1,61.344208088898135,19.17891489677709,42.16529319212104,42.16529319212104,0.6873557342368231,0.6873557342368231,4,38.71112332879234,0.3659316484123895,18.09075264720686,69.31395286154131,1.6300000000000001,0.0,0,0,0,0,0,6.970000000000001,0.0,1,0,0,1,0,9.96,0.0,1,0,0,1,0,9.96,0.0,1,0,0,1,0
Opal_Reef,1999,Storm_Only,0.58,19.857384,1998,2001,2,20.928946463030712,18.873807124356844,2.055139338673868,2.055139338673868,0.09819602445369648,0.09819602445369648,10,35.37524109411764,3.0662640653560205,,34.11083889840285,1.25,0.0,0,0,0,0,0,6.43,0.0,0,0,0,0,0,8.93,0.0,0,0,0,0,0,8.93,0.0,0,0,0,0,0
Opal_Reef,2006,Heatwave_Only,4.17,0.0,2005,2007,1,20.93941091663769,19.576360765759844,1.3630501508778465,1.3630501508778465,0.06509496166364531,0.06509496166364531,10,43.40799720340438,6.221374535013009,,53.5934810100885,2.8499999999999996,0.0,0,0,0,0,0,6.949999999999999,0.0,0,0,0,0,0,9.56,0.0,0,0,0,0,0,9.559999999999999,0.0,0,0,0,0,0
Opal_Reef,2008,Heatwave_Only,6.890000000000001,0.0,2007,2009,1,19.576360765759844,24.25474117730312,-4.6783804115432766,0.0,-0.23898110928390873,-0.23898110928390873,2,43.29682571800415,5.390261026741622,3.5079242302830327,53.83585405752904,4.800000000000001,0.0,1,0,0,1,0,7.17,0.0,1,0,0,1,0,11.27,0.0,1,0,0,1,0,13.299999999999999,0.0,1,0,0,1,0
Opal_Reef,2014,Heatwave_Only,9.69,0.0,2013,2017,3,21.662781901489005,8.942584634025126,12.72019726746388,12.72019726746388,0.5871913092837605,0.5871913092837605,6,43.32289129667446,3.600838892919056,9.240595961252705,71.15298190469834,3.84,0.0,0,0,0,0,0,6.890000000000001,0.0,0,0,0,0,0,13.929999999999998,0.0,1,0,0,1,0,18.1,0.0,2,0,0,1,0
Opal_Reef,2016,Heatwave_Only,6.8100000000000005,0.0,2015,2019,3,21.510486609217185,3.7035191745506144,17.80696743466657,17.80696743466657,0.8278272713289682,0.8278272713289682,2,47.77191413914119,10.3578834763967,8.290262246875457,53.90490834723619,13.479999999999999,0.0,1,0,0,1,0,15.709999999999999,0.0,1,0,0,1,0,18.759999999999998,0.0,1,0,0,1,0,25.650000000000002,0.0,2,0,0,1,0
Opal_Reef,2017,Heatwave_Only,9.44,0.0,2015,2019,2,21.510486609217185,3.7035191745506144,17.80696743466657,17.80696743466657,0.8278272713289682,0.8278272713289682,1,47.77191413914119,10.3578834763967,8.290262246875457,53.90490834723619,18.68,0.0,2,0,0,1,0,20.740000000000002,0.0,2,0,0,1,0,23.86,0.0,2,0,0,1,0,25.57,0.0,2,0,0,1,0
Opal_Reef,2020,Heatwave_Only,8.1,0.0,2019,2021,1,3.7035191745506144,5.345937863586432,-1.6424186890358174,0.0,-0.4434751412445728,-0.4434751412445728,3,88.54115324443573,4.155096625825684,3.4454344687365386,99.24179888554114,10.09,0.0,1,0,0,1,0,19.08,0.0,2,0,0,2,0,30.379999999999995,0.0,3,0,0,2,0,30.83,0.0,3,0,0,2,0
Pandora_Reef,1994,Heatwave_Only,5.04,0.0,1993,1994,0,43.6766611655474,50.48729844170904,-6.810637276161636,0.0,-0.15593310235751115,-0.15593310235751115,4,,,,,1.5499999999999998,0.0,0,0,0,0,0,11.159999999999998,0.0,1,0,0,1,0,11.159999999999998,0.0,1,0,0,1,0,11.159999999999998,0.0,1,0,0,1,0
Pandora_Reef,1998,Heatwave_Only,5.03,0.0,1997,2001,3,56.01487822004526,38.74373148001467,17.271146740030595,17.271146740030595,0.3083314163816215,0.3083314163816215,4,,,,18.58039809068774,3.96,0.0,0,0,0,0,0,9.150000000000002,0.0,1,0,0,1,0,10.55,0.0,1,0,0,1,0,20.159999999999997,0.0,2,0,0,1,0
Pandora_Reef,2000,Storm_Only,0.65,26.442216,1999,2002,2,44.20382274419699,37.9775174276327,6.226305316564293,6.226305316564293,0.14085445398230118,0.14085445398230118,2,,,,8.10570561277719,5.98,0.0,1,0,0,1,0,9.48,0.0,1,0,0,1,0,14.670000000000003,0.0,2,0,0,1,0,15.88,0.0,2,0,0,1,0
Pandora_Reef,2003,Heatwave_Only,11.73,0.0,2002,2003,0,37.9775174276327,39.131440428604186,-1.1539230009714885,0.0,-0.03038437157379556,-0.03038437157379556,5,,,,18.68045012980302,2.62,0.0,0,0,0,0,0,8.14,0.0,1,0,0,1,0,8.920000000000002,0.0,1,0,0,1,0,12.100000000000001,0.0,1,0,0,1,0
Pandora_Reef,2007,Heatwave_Only,10.35,0.0,2005,2009,2,45.75072655275179,47.96928291642734,-2.218556363675546,0.0,-0.048492265169111405,-0.048492265169111405,4,,,,24.212083064420334,3.26,0.0,0,0,0,0,0,16.31,0.0,1,0,0,1,0,17.61,0.0,1,0,0,1,0,18.1,0.0,1,0,0,1,0
Pandora_Reef,2008,Heatwave_Only,7.71,0.0,2007,2011,3,48.14957698673433,37.43468798779356,10.714888998940772,10.714888998940772,0.2225333984116377,0.2225333984116377,1,,,5.289329994375566,9.976038910985055,12.99,0.0,1,0,0,1,0,25.339999999999996,0.0,2,0,0,1,0,27.310000000000002,0.0,2,0,0,1,0,27.96,0.0,2,0,0,1,0
Pandora_Reef,2011,Storm_Only,0.87,22.277876567233506,2009,2014,3,47.96928291642734,36.900631192207925,11.068651724219414,11.068651724219414,0.23074457342844487,0.23074457342844487,3,,,5.310024115123274,18.555547472903825,8.52,0.0,1,0,0,1,0,20.229999999999997,0.0,2,0,0,2,0,22.13,0.0,2,0,0,2,0,33.86,0.0,3,0,0,2,0
Pandora_Reef,2014,Heatwave_Only,5.26,0.0,2011,2015,1,37.43468798779356,36.89645350628722,0.5382344815063362,0.5382344815063362,0.014377960935104895,0.014377960935104895,6,,,4.750273948542741,21.94277412254216,4.51,0.0,0,0,0,0,0,5.32,0.0,0,0,0,0,0,23.379999999999995,0.0,2,0,0,2,0,24.740000000000002,0.0,2,0,0,2,0
Pandora_Reef,2016,Heatwave_Only,4.05,0.0,2015,2017,1,36.89645350628722,37.45549533471471,-0.559041828427489,0.0,-0.015151641290733464,-0.015151641290733464,2,,,6.710864963261779,13.084593363344544,9.16,0.0,1,0,0,1,0,12.02,0.0,1,0,0,1,0,12.83,0.0,1,0,0,1,0,20.54,0.0,2,0,0,1,0
Pandora_Reef,2017,Heatwave_Only,8.52,0.0,2015,2017,0,36.89645350628722,37.45549533471471,-0.559041828427489,0.0,-0.015151641290733464,-0.015151641290733464,1,,,6.710864963261779,13.084593363344544,11.559999999999999,0.0,2,0,0,1,0,15.2,0.0,2,0,0,1,0,16.41,0.0,2,0,0,1,0,16.880000000000003,0.0,2,0,0,1,0
Pandora_Reef,2018,Heatwave_Only,14.37,0.0,2017,2019,1,37.45549533471471,40.34647010106474,-2.890974766350027,0.0,-0.07718426202925148,-0.07718426202925148,1,,,8.329985885143397,13.924767579237594,14.82,0.0,2,0,0,2,0,21.73,0.0,3,0,0,2,0,24.59,0.0,3,0,0,2,0,24.93,0.0,3,0,0,2,0
Pandora_Reef,2020,Concurrent,8.97,38.377224,2019,2022,2,40.34647010106474,41.35580847506123,-1.009338373996492,0.0,-0.025016770276759744,-0.025016770276759744,2,,,6.553727295126556,15.652920428467011,23.05,0.0,2,0,0,2,0,29.349999999999998,0.0,3,0,0,3,0,36.26,0.0,4,0,0,3,0,38.25,0.0,4,0,0,3,0
Pandora_Reef,2022,Heatwave_Only,8.72,0.0,2021,2022,0,41.81565699033308,41.35580847506123,0.459848515271851,0.459848515271851,0.010997041499985484,0.010997041499985484,2,,,4.074291764760882,16.251316452769746,9.280000000000001,0.0,1,0,0,1,0,32.17,0.0,3,0,0,2,0,38.47,0.0,4,0,0,3,0,43.73,0.0,5,0,0,3,0
Pandora_Reef,2024,Concurrent,6.58,23.818572,2023,2025,1,49.24365004297208,42.40765651269197,6.835993530280106,6.835993530280106,0.13881979756404594,0.13881979756404594,2,,,4.815804069092046,21.7489662144548,9.73,0.0,1,0,0,1,0,18.86,0.0,2,0,0,1,0,41.75,0.0,4,0,0,2,0,45.800000000000004,0.0,5,0,0,3,0
Pandora_Reef,2025,Heatwave_Only,5.68,0.0,2024,2025,0,45.52643310797325,42.40765651269197,3.1187765952812754,3.1187765952812754,0.06850474290143917,0.06850474290143917,1,,,2.855831220694184,25.776155544830296,16.16,0.0,2,0,0,1,0,25.28,0.0,3,0,0,1,0,39.809999999999995,0.0,4,0,0,1,0,48.330000000000005,0.0,5,0,0,2,0
Peart_Reef,2011,Storm_Only,1.29,41.000868,2010,2012,1,33.363270030052625,29.674282640536408,3.6889873895162175,3.6889873895162175,0.11057031838285902,0.11057031838285902,10,,10.1199849924284,14.122305073799028,34.269916455311964,2.5999999999999996,0.0,0,0,0,0,0,2.8899999999999997,0.0,0,0,0,0,0,3.92,0.0,0,0,0,0,0,3.92,0.0,0,0,0,0,0
Peart_Reef,2017,Heatwave_Only,8.64,0.0,2016,2018,1,41.487302692448985,11.172300281010532,30.315002411438453,30.315002411438453,0.7307055519171176,0.7307055519171176,10,,6.138499304402041,17.82971758235354,34.24394166476792,4.57,0.0,0,0,0,0,0,8.2,0.0,0,0,0,0,0,10.65,0.0,0,0,0,0,0,11.48,0.0,0,0,0,0,0
Peart_Reef,2020,Heatwave_Only,5.5600000000000005,0.0,2018,2020,0,11.172300281010532,13.879939358890672,-2.70763907788014,0.0,-0.24235287360493632,-0.24235287360493632,3,,13.394889157750876,10.14809708138397,35.939163903169046,9.22,0.0,1,0,0,1,0,13.790000000000001,0.0,1,0,0,1,0,16.6,0.0,1,0,0,1,0,17.42,0.0,1,0,0,1,0
Peart_Reef,2022,Heatwave_Only,4.47,0.0,2020,2022,0,13.879939358890672,23.98623263469546,-10.10629327580479,0.0,-0.7281222932239465,-0.7281222932239465,2,,15.4246525004036,9.56529902559695,31.294646971543365,5.880000000000001,22.481028,1,1,1,1,1,14.930000000000001,22.481028,2,1,1,1,1,19.5,22.481028,2,1,1,1,1,19.5,22.481028,2,1,1,1,1
Peart_Reef,2024,Heatwave_Only,5.08,0.0,2023,2025,1,26.13819993630156,26.4212783468552,-0.2830784105536388,0.0,-0.010830065239515232,-0.010830065239515232,2,,10.035288355731332,20.83649240491072,38.551461813935504,5.5600000000000005,0.0,1,0,0,1,0,11.290000000000001,22.481028,2,1,1,1,1,20.340000000000003,22.481028,3,1,1,1,1,22.62,22.481028,3,1,1,1,1
Peart_Reef,2025,Heatwave_Only,6.7,0.0,2024,2025,0,29.108070695344,26.4212783468552,2.686792348488801,2.686792348488801,0.09230403404642577,0.09230403404642577,1,,9.464755679940469,27.44480223457113,38.539020541740655,10.49,0.0,2,0,0,1,0,16.2,22.481028,3,1,1,1,1,16.78,22.481028,3,1,1,1,1,25.42,22.481028,4,1,1,1,1
Pompey_Reef_No_1,2009,Storm_Only,0.79,34.39613138374484,2008,2010,1,42.45477445945167,34.28409478008037,8.170679679371297,8.170679679371297,0.19245608493751556,0.19245608493751556,5,47.97143962288561,4.199405948654789,5.128587944105427,22.699488524917584,1.54,0.0,0,0,0,0,0,6.15,0.0,1,0,0,1,0,6.15,0.0,1,0,0,1,0,6.15,0.0,1,0,0,1,0
Pompey_Reef_No_1,2015,Storm_Only,1.14,41.000868,2014,2018,3,43.621615713002086,9.000944378371836,34.62067133463025,34.62067133463025,0.7936586201301808,0.7936586201301808,6,49.3053714149582,3.0976441008080857,30.52369137318044,29.122013873945672,1.67,0.0,0,0,0,0,0,3.0500000000000003,0.0,0,0,0,0,0,3.8400000000000003,35.76241019359568,0,1,0,0,1,3.84,35.76241019359568,0,1,0,0,1
Pompey_Reef_No_1,2017,Heatwave_Only,4.24,0.0,2016,2018,1,25.33232891387595,9.000944378371836,16.331384535504114,16.331384535504114,0.6446854764529166,0.6446854764529166,2,66.71624374609617,0.7592660513316665,22.633558646156004,36.44436429714432,1.98,37.03968,0,1,0,0,1,3.6499999999999995,37.03968,0,1,0,0,1,5.03,37.03968,0,1,0,0,1,5.82,72.80209019359567,0,2,0,0,1
Pompey_Reef_No_1,2020,Heatwave_Only,8.94,0.0,2018,2020,0,9.000944378371836,12.963861789107106,-3.9629174107352707,0.0,-0.44027795797268504,-0.44027795797268504,3,85.99069673290693,3.0811782115986466,24.061610841931103,28.788468432628505,4.24,0.0,1,0,0,1,0,6.220000000000001,37.03968,1,1,0,1,1,6.9,37.03968,1,1,0,1,1,7.89,37.03968,1,1,0,1,1
Pompey_Reef_No_1,2022,Heatwave_Only,4.28,0.0,2020,2025,3,12.963861789107106,24.73710245088624,-11.773240661779134,0.0,-0.9081584525740322,-0.9081584525740322,2,79.18178240240955,11.356980628064708,21.85463824439439,21.422107849019707,8.94,0.0,1,0,0,1,0,13.18,0.0,2,0,0,1,0,15.16,37.03968,2,1,0,1,1,15.16,37.03968,2,1,0,1,1
Pompey_Reef_No_1,2024,Heatwave_Only,8.63,0.0,2023,2025,1,25.19652755724253,24.73710245088624,0.45942510635628864,0.45942510635628864,0.018233667528692096,0.018233667528692096,2,70.52872465469214,1.4379683797069072,30.714240487417648,47.93450050224903,5.1000000000000005,0.0,1,0,0,1,0,14.04,0.0,2,0,0,1,0,18.28,0.0,3,0,0,1,0,19.119999999999997,0.0,3,0,0,1,0
Pompey_Reef_No_2,2009,Storm_Only,0.79,32.67308311182613,2008,2010,1,30.98513787361741,16.844229080112292,14.140908793505119,14.140908793505119,0.4563771460751036,0.4563771460751036,5,57.722637225039776,1.4318183529627542,3.620973902185181,27.09021013221138,1.56,0.0,0,0,0,0,0,6.200000000000001,0.0,1,0,0,1,0,6.200000000000001,0.0,1,0,0,1,0,6.200000000000001,0.0,1,0,0,1,0
Pompey_Reef_No_2,2015,Storm_Only,1.3,41.000868,2014,2016,1,25.52553351539526,14.054138252078364,11.471395263316897,11.471395263316897,0.4494086384677575,0.4494086384677575,6,62.3750800005753,4.153555851912063,21.7038814617312,25.513422038977712,1.6400000000000001,0.0,0,0,0,0,0,3.0100000000000002,0.0,0,0,0,0,0,3.8000000000000003,34.29984846531156,0,1,0,0,1,3.8000000000000003,34.29984846531156,0,1,0,0,1
Pompey_Reef_No_2,2017,Heatwave_Only,4.38,0.0,2016,2018,1,14.054138252078364,22.050219906090327,-7.996081654011963,0.0,-0.5689485552648154,-0.5689485552648154,2,83.49427306513661,2.719289618522227,11.562362047065562,28.785575349597057,2.14,37.03968,0,1,0,0,1,3.7800000000000002,37.03968,0,1,0,0,1,5.15,37.03968,0,1,0,0,1,5.94,71.33952846531156,0,2,0,0,1
Pompey_Reef_No_2,2020,Heatwave_Only,8.97,0.0,2018,2023,3,22.050219906090327,22.71660031286888,-0.6663804067785541,0.0,-0.030221032244422116,-0.030221032244422116,3,70.52142949862711,0.9944983720353164,22.43442452582068,31.275905747649286,4.38,0.0,1,0,0,1,0,6.52,37.03968,1,1,0,1,1,7.16,37.03968,1,1,0,1,1,8.16,37.03968,1,1,0,1,1
